ore_name	slug	display_name	reg_name	name
treeLeaves	793d1	Silverbell Leaves	Natura:Rare Leaves	block.leaves.silverbell
treeLeaves	468d1	Silverwood Leaves	Thaumcraft:blockMagicalLeaves	tile.blockMagicalLeaves.silverwood
treeLeaves	1946d3	Sorting Leaves	TwilightForest:tile.TFMagicLeaves	tile.TFMagicLeaves.3
treeLeaves	18d1	Spruce Leaves	minecraft:leaves	tile.leaves.spruce
treeLeaves	793d3	Tiger Leaves	Natura:Rare Leaves	block.leaves.tiger
treeLeaves	1946d0	Timewood Leaves	TwilightForest:tile.TFMagicLeaves	tile.TFMagicLeaves.0
treeLeaves	1916d0	Twilight Oak Leaves	TwilightForest:tile.TFLeaves	tile.TFLeaves.0
treeLeaves	916d3	White Cherry Leaves	BiomesOPlenty:leaves3	tile.leaves3.whitecherry
treeLeaves	792d3	Willow Leaves	Natura:floraleavesnocolor	block.leaves.willow
treeLeaves	954d0	Willow Leaves	BiomesOPlenty:colorizedLeaves2	tile.colorizedLeaves2.willow
treeLeaves	914d0	Yellow Autumn Leaves	BiomesOPlenty:leaves1	tile.leaves1.yellowautumn
treeSapling	6d4	Acacia Sapling	minecraft:sapling	tile.sapling.acacia
treeSapling	2491d1	Alder Sapling	witchery:witchsapling	tile.witchery:witchsapling.alder
treeSapling	783d2	Amaranth Sapling	Natura:Rare Sapling	block.sapling.purpleheart
treeSapling	5032d0	Apple Oak Sapling	Forestry:sapling	item.for.sapling
treeSapling	919d0	Apple Sapling	BiomesOPlenty:saplings	tile.saplings.appleSapling
treeSapling	919d2	Bamboo Sapling	BiomesOPlenty:saplings	tile.saplings.bambooSapling
treeSapling	6d2	Birch Sapling	minecraft:sapling	tile.sapling.birch
treeSapling	784d5	Blood Sapling	Natura:florasapling	block.sapling.blood
treeSapling	1943d1	Canopy Tree Sapling	TwilightForest:tile.TFSapling	tile.TFSapling.1
treeSapling	3069d1	Cherry Sapling	etfuturum:sapling	tile.etfuturum.cherry_sapling
treeSapling	6d5	Dark Oak Sapling	minecraft:sapling	tile.sapling.roofed_oak
treeSapling	919d4	Dark Sapling	BiomesOPlenty:saplings	tile.saplings.darkSapling
treeSapling	1943d3	Darkwood Sapling	TwilightForest:tile.TFSapling	tile.TFSapling.3
treeSapling	784d6	Darkwood Sapling	Natura:florasapling	block.sapling.darkwood
treeSapling	919d5	Dying Sapling	BiomesOPlenty:saplings	tile.saplings.deadSapling
treeSapling	919d7	Ethereal Sapling	BiomesOPlenty:saplings	tile.saplings.etherealSapling
treeSapling	784d1	Eucalyptus Sapling	Natura:florasapling	block.sapling.eucalyptus
treeSapling	919d6	Fir Sapling	BiomesOPlenty:saplings	tile.saplings.firSapling
treeSapling	920d7	Flowering Oak Sapling	BiomesOPlenty:colorizedSaplings	tile.colorizedSaplings.floweringSapling
treeSapling	784d7	Fusewood Sapling	Natura:florasapling	block.sapling.fusewood
treeSapling	784d4	Ghostwood Sapling	Natura:florasapling	block.sapling.ghost
treeSapling	2816d0	Golden Oak Sapling	thaumicbases:goldenOakSapling	tile.goldenOakSapling
treeSapling	469d0	Greatwood Sapling	Thaumcraft:blockCustomPlant	tile.blockCustomPlant.0
treeSapling	2491d2	Hawthorn Sapling	witchery:witchsapling	tile.witchery:witchsapling.hawthorn
treeSapling	919d13	Hellbark Sapling	BiomesOPlenty:saplings	tile.saplings.hellbarkSapling
treeSapling	784d2	Hopseed Sapling	Natura:florasapling	block.sapling.bush
treeSapling	3913d0	Ignis Fruit Sapling	harvestthenether:netherSapling	tile.netherSapling
treeSapling	919d14	Jacaranda Sapling	BiomesOPlenty:saplings	tile.saplings.jacarandaSapling
treeSapling	6d3	Jungle Sapling	minecraft:sapling	tile.sapling.jungle
treeSapling	1238d1	Lumipod Sapling	GalacticraftAmunRa:tile.saplings	tile.podSapling
treeSapling	919d3	Magic Sapling	BiomesOPlenty:saplings	tile.saplings.magicSapling
treeSapling	920d6	Mahogany Sapling	BiomesOPlenty:colorizedSaplings	tile.colorizedSaplings.mahoganySapling
treeSapling	920d1	Mangrove Sapling	BiomesOPlenty:colorizedSaplings	tile.colorizedSaplings.mangroveSapling
treeSapling	783d0	Maple Sapling	Natura:Rare Sapling	block.sapling.maple
treeSapling	919d11	Maple Sapling	BiomesOPlenty:saplings	tile.saplings.mapleSapling
treeSapling	1943d7	Miner's Tree Sapling	TwilightForest:tile.TFSapling	tile.TFSapling.7
treeSapling	6d0	Oak Sapling	minecraft:sapling	tile.sapling.oak
treeSapling	919d8	Orange Autumn Sapling	BiomesOPlenty:saplings	tile.saplings.orangeautumnSapling
treeSapling	919d9	Origin Sapling	BiomesOPlenty:saplings	tile.saplings.originSapling
treeSapling	920d2	Palm Sapling	BiomesOPlenty:colorizedSaplings	tile.colorizedSaplings.palmSapling
treeSapling	919d15	Persimmon Sapling	BiomesOPlenty:saplings	tile.saplings.persimmonSapling
treeSapling	3559d0	Pine Sapling	miscutils:blockPineSapling	tile.blockPineSapling
treeSapling	920d5	Pine Sapling	BiomesOPlenty:colorizedSaplings	tile.colorizedSaplings.pineSapling
treeSapling	919d10	Pink Cherry Sapling	BiomesOPlenty:saplings	tile.saplings.pinkcherrySapling
treeSapling	1943d9	Rainbow Oak Sapling	TwilightForest:tile.TFSapling	tile.TFSapling.9
treeSapling	3556d0	Rainforest Oak Sapling	miscutils:blockRainforestOakSapling	tile.blockRainforestOakSapling
treeSapling	784d0	Redwood Sapling	Natura:florasapling	block.sapling.redwood
treeSapling	920d3	Redwood Sapling	BiomesOPlenty:colorizedSaplings	tile.colorizedSaplings.redwoodSapling
treeSapling	1943d4	Robust Twilight Oak Sapling	TwilightForest:tile.TFSapling	tile.TFSapling.4
treeSapling	2491d0	Rowan Sapling	witchery:witchsapling	tile.witchery:witchsapling.rowan
treeSapling	177d0	Rubber Tree Sapling	IC2:blockRubSapling	ic2.blockRubSapling
treeSapling	920d0	Sacred Oak Sapling	BiomesOPlenty:colorizedSaplings	tile.colorizedSaplings.sacredoakSapling
treeSapling	784d3	Sakura Sapling	Natura:florasapling	block.sapling.sakura
treeSapling	1038d0	Sapling	Forestry:saplingGE	tile.for.saplingGE.0
treeSapling	1943d0	Sickly Twilight Oak Sapling	TwilightForest:tile.TFSapling	tile.TFSapling.0
treeSapling	783d1	Silverbell Sapling	Natura:Rare Sapling	block.sapling.silverbell
treeSapling	469d1	Silverwood Sapling	Thaumcraft:blockCustomPlant	tile.blockCustomPlant.1
treeSapling	1943d8	Sorting Tree Sapling	TwilightForest:tile.TFSapling	tile.TFSapling.8
treeSapling	6d1	Spruce Sapling	minecraft:sapling	tile.sapling.spruce
treeSapling	783d3	Tigerwood Sapling	Natura:Rare Sapling	block.sapling.tiger
treeSapling	1943d5	Tree of Time Sapling	TwilightForest:tile.TFSapling	tile.TFSapling.5
treeSapling	1943d6	Tree of Transformation Sapling	TwilightForest:tile.TFSapling	tile.TFSapling.6
treeSapling	1943d2	Twilight Mangrove Sapling	TwilightForest:tile.TFSapling	tile.TFSapling.2
treeSapling	1238d0	Virilig Sapling	GalacticraftAmunRa:tile.saplings	tile.mTreeSapling
treeSapling	3615d0	Warpwood Sapling	TaintedMagic:BlockWarpwoodSapling	tile.BlockWarpwoodSapling
treeSapling	919d12	White Cherry Sapling	BiomesOPlenty:saplings	tile.saplings.whitecherrySapling
treeSapling	783d4	Willow Sapling	Natura:Rare Sapling	block.sapling.willow
treeSapling	920d4	Willow Sapling	BiomesOPlenty:colorizedSaplings	tile.colorizedSaplings.willowSapling
treeSapling	919d1	Yellow Autumn Sapling	BiomesOPlenty:saplings	tile.saplings.yellowautumnSapling
treeWood	3910d0	Nether Log	harvestthenether:netherLog	tile.netherLog
turbineBladeAdamantium	7438d16319	Adamantium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16319
turbineBladeAdamantiumAlloy	10751d10085	Adamantium Alloy Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.10085
turbineBladeAdemicSteel	10751d96	Ademic Steel Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.96
turbineBladeAlduorite	7438d16485	Alduorite Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16485
turbineBladeAluminium	7438d16019	Aluminium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16019
turbineBladeAlumite	7438d16400	Obzinite Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16400
turbineBladeAnyBronze	7438d16300	Bronze Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16300
turbineBladeAnyIron	7438d16032	Iron Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16032
turbineBladeAnyIron	7438d16307	Pig Iron Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16307
turbineBladeAnyIron	7438d16304	Wrought Iron Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16304
turbineBladeArdite	7438d16382	Ardite Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16382
turbineBladeArtherium-Sn	10751d10102	Artherium-Sn Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.10102
turbineBladeAstralSilver	7438d16333	Astral Silver Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16333
turbineBladeAtomicSeparationCatalyst	10751d10022	Atomic Separation Catalyst Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.10022
turbineBladeBArTiMaEuSNeK	10751d43	BArTiMaEuSNeK Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.43
turbineBladeBeryllium	7438d16008	Beryllium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16008
turbineBladeBismuth	7438d16090	Bismuth Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16090
turbineBladeBismuthBronze	7438d16353	Bismuth Bronze Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16353
turbineBladeBismutite	10751d1	Bismutite Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.1
turbineBladeBlackBronze	7438d16352	Black Bronze Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16352
turbineBladeBlackDwarfMatter	7438d16586	Black Dwarf Matter Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16586
turbineBladeBlackPlutonium	7438d16388	Black Plutonium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16388
turbineBladeBlackSteel	7438d16334	Black Steel Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16334
turbineBladeBlaze	7438d16801	Blaze Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16801
turbineBladeBloodInfusedIron	7438d16977	Blood Infused Iron Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16977
turbineBladeBlueSteel	7438d16349	Blue Steel Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16349
turbineBladeBrass	7438d16301	Brass Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16301
turbineBladeBronze	7438d16300	Bronze Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16300
turbineBladeCalcium	10751d40	Calcium Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.40
turbineBladeCalifornium	10751d39	Californium Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.39
turbineBladeCallistoIce	7438d16389	Callisto Ice Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16389
turbineBladeCarbon	7438d16010	Carbon Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16010
turbineBladeCerium-dopedLutetiumAluminiumGarnet(Ce:LuAG)	10751d11499	Cerium-doped Lutetium Aluminium Garnet (Ce:LuAG) Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.11499
turbineBladeCeruclase	7438d16952	Ceruclase Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16952
turbineBladeChrome	7438d16030	Chrome Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16030
turbineBladeChromo-Alumino-Povondraite	10751d7	Chromo-Alumino-Povondraite Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.7
turbineBladeChrysotile	7438d16912	Chrysotile Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16912
turbineBladeCobalt	7438d16033	Cobalt Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16033
turbineBladeCobaltBrass	7438d16343	Cobalt Brass Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16343
turbineBladeConductiveIron	7438d16369	Conductive Iron Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16369
turbineBladeCosmicNeutronium	7438d16982	Cosmic Neutronium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16982
turbineBladeCreon	7438d16149	Creon Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16149
turbineBladeCrudeSteel	7438d16402	Clay Compound Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16402
turbineBladeCrystallineAlloy	7438d16403	Crystalline Alloy Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16403
turbineBladeCrystallinePinkSlime	7438d16406	Crystalline Pink Slime Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16406
turbineBladeCubicZirconia	10751d4	Cubic Zirconia Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.4
turbineBladeCupronickel	7438d16310	Cupronickel Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16310
turbineBladeDalisenite	10751d10104	Dalisenite Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.10104
turbineBladeDamascusSteel	7438d16335	Damascus Steel Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16335
turbineBladeDarkIron	7438d16342	Deep Dark Iron Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16342
turbineBladeDarkSteel	7438d16364	Dark Steel Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16364
turbineBladeDeepIron	7438d16829	Deep Iron Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16829
turbineBladeDesh	7438d16884	Desh Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16884
turbineBladeDraconium	7438d16975	Draconium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16975
turbineBladeDraconiumAwakened	7438d16976	Awakened Draconium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16976
turbineBladeDuralumin	7438d16392	Duralumin Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16392
turbineBladeDuranium	7438d16328	Duranium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16328
turbineBladeElectricalSteel	7438d16365	Electrical Steel Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16365
turbineBladeElectrum	7438d16303	Electrum Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16303
turbineBladeElectrumFlux	7438d16320	Fluxed Electrum Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16320
turbineBladeElvenElementium	7438d16203	Elven Elementium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16203
turbineBladeEnderium	7438d16321	Enderium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16321
turbineBladeEnderiumBase	7438d16380	Enderium Base Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16380
turbineBladeEndSteel	7438d16401	End Steel Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16401
turbineBladeEnergeticAlloy	7438d16366	Energetic Alloy Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16366
turbineBladeEnergeticSilver	7438d16407	Energetic Silver Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16407
turbineBladeEnhancedGalgadorian	7438d16385	Enhanced Galgadorian Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16385
turbineBladeEnrichedNaquadahAlloy	10751d10110	Enriched Naquadah Alloy Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.10110
turbineBladeEpoxid	7438d16470	Epoxid Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16470
turbineBladeEpoxidFiberReinforced	7438d16610	Fiber-Reinforced Epoxy Resin Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16610
turbineBladeEternity	7438d16141	Eternity Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16141
turbineBladeExtremelyUnstableNaquadah	10751d10024	Extremely Unstable Naquadah Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.10024
turbineBladeFayalite	10751d23	Fayalite Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.23
turbineBladeFierySteel	7438d16346	Fiery Steel Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16346
turbineBladeFlerovium_GT5U	7438d16984	Flerovium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16984
turbineBladeFluor-Buergerite	10751d5	Fluor-Buergerite Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.5
turbineBladeFluorophlogopite	10751d104	Fluorophlogopite Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.104
turbineBladeFluorspar	10751d91	Fluorspar Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.91
turbineBladeForce	7438d16521	Force Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16521
turbineBladeForsterite	10751d24	Forsterite Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.24
turbineBladeGaiaSpirit	7438d16205	Gaia Spirit Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16205
turbineBladeGalgadorian	7438d16384	Galgadorian Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16384
turbineBladeGold	7438d16086	Gold Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16086
turbineBladeGraphene	7438d16819	Graphene Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16819
turbineBladeHafnium	10751d11000	Hafnium Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.11000
turbineBladeHedenbergite	10751d25	Hedenbergite Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.25
turbineBladeHeeEndium	7438d16770	Endium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16770
turbineBladeHighDurabilityCompoundSteel	10751d92	High Durability Compound Steel Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.92
turbineBladeHikarium	10751d10105	Hikarium Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.10105
turbineBladeHSSE	7438d16373	HSS-E Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16373
turbineBladeHSSG	7438d16372	HSS-G Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16372
turbineBladeHSSS	7438d16374	HSS-S Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16374
turbineBladeIchorium	7438d16978	Ichorium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16978
turbineBladeIncoloy-903	10751d10084	Incoloy-903 Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.10084
turbineBladeInfinity	7438d16397	Infinity Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16397
turbineBladeInfinityCatalyst	7438d16394	Infinity Catalyst Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16394
turbineBladeInfusedGold	7438d16323	Infused Gold Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16323
turbineBladeInvar	7438d16302	Invar Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16302
turbineBladeIridium	7438d16084	Iridium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16084
turbineBladeIron	7438d16032	Iron Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16032
turbineBladeIronMagnetic	7438d16354	Magnetic Iron Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16354
turbineBladeIronWood	7438d16338	Ironwood Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16338
turbineBladeJade	7438d16537	Jade Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16537
turbineBladeKanthal	7438d16312	Kanthal Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16312
turbineBladeKnightmetal	7438d16362	Knightmetal Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16362
turbineBladeLanthanumHexaboride	10751d11358	Lanthanum Hexaboride Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.11358
turbineBladeLead	7438d16089	Lead Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16089
turbineBladeLedox	7438d16390	Ledox Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16390
turbineBladeLithiumChloride	10751d10098	Lithium Chloride Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.10098
turbineBladeLumiium	10751d10101	Lumiium Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.10101
turbineBladeMagmatter	7438d16143	Magmatter Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16143
turbineBladeMagnalium	7438d16313	Magnalium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16313
turbineBladeMagnesia	10751d32237	Magnesia Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.32237
turbineBladeMagnetoResonatic	10751d36	Magneto Resonatic Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.36
turbineBladeManasteel	7438d16201	Manasteel Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16201
turbineBladeManganese	7438d16031	Manganese Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16031
turbineBladeManyullyn	7438d16386	Manyullyn Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16386
turbineBladeMAR-Ce-M200Steel	10751d10097	MAR-Ce-M200 Steel Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.10097
turbineBladeMAR-M200Steel	10751d10096	MAR-M200 Steel Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.10096
turbineBladeMellion	7438d16148	Mellion Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16148
turbineBladeMelodicAlloy	7438d16404	Melodic Alloy Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16404
turbineBladeMetastableOganesson	10751d10111	Metastable Oganesson Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.10111
turbineBladeMeteoricIron	7438d16340	Meteoric Iron Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16340
turbineBladeMeteoricSteel	7438d16341	Meteoric Steel Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16341
turbineBladeMithril	7438d16331	Mithril Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16331
turbineBladeMolybdenum	7438d16048	Molybdenum Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16048
turbineBladeMu-metal	10751d11351	Mu-metal Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.11351
turbineBladeMysteriousCrystal	7438d16398	Mysterious Crystal Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16398
turbineBladeMytryl	7438d16387	Mytryl Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16387
turbineBladeNaquadah	7438d16324	Naquadah Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16324
turbineBladeNaquadahAlloy	7438d16325	Naquadah Alloy Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16325
turbineBladeNaquadahEnriched	7438d16326	Enriched Naquadah Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16326
turbineBladeNaquadria	7438d16327	Naquadria Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16327
turbineBladeNeodymium	7438d16067	Neodymium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16067
turbineBladeNeodymiumMagnetic	7438d16356	Magnetic Neodymium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16356
turbineBladeNeutronium	7438d16129	Neutronium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16129
turbineBladeNichrome	7438d16311	Nichrome Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16311
turbineBladeNickel	7438d16034	Nickel Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16034
turbineBladeNickelZincFerrite	7438d16613	Nickel-Zinc Ferrite Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16613
turbineBladeOlenite	10751d9	Olenite Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.9
turbineBladeOrichalcum	7438d16966	Orichalcum Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16966
turbineBladeOriharukon	7438d16393	Oriharukon Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16393
turbineBladeOrundum	10751d10023	Orundum Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.10023
turbineBladeOsmiridium	7438d16317	Osmiridium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16317
turbineBladeOsmium	7438d16083	Osmium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16083
turbineBladePalladium	7438d16052	Palladium Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16052
turbineBladePermalloy	10751d11350	Permalloy Turbine Blade	bartworks:gt.bwMetaGeneratedturbineBlade	gt.bwMetaGeneratedturbineBlade.11350
turbineBladePigIron	7438d16307	Pig Iron Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16307
turbineBladePlatinum	7438d16085	Platinum Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16085
turbineBladePlutonium	7438d16100	Plutonium 239 Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16100
turbineBladePlutonium241	7438d16101	Plutonium 241 Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16101
turbineBladePolycaprolactam	7438d16472	Polycaprolactam Turbine Blade	gregtech:gt.metaitem.02	gt.metaitem.02.16472
